,start,end,nsnps,nsamplecov,tree
1424,28480000,28580000,7.0,24.0,"(FLSA185:1e-06,reference:0.0391043,(BJSL25:1e-06,(BJSB3:1e-06,(FLSF54:1e-06,((BJVL19:1e-06,(MXGT4:1e-06,(FLAB109:1e-06,TXMD3:1e-06)100:1e-06)100:0.00823729)100:1e-06,(FLBA140:1e-06,(FLWO6:1e-06,((CUVN10:1e-06,MXED8:1e-06)100:1e-06,(BZBB1:1e-06,(CUCA4:1e-06,(CUSV6:1e-06,(TXGR3:1e-06,(DO:0.00625771,(HNDA09:1e-06,(CRL0030:1e-06,(CRL0001:1e-06,(MXSA3017:1e-06,(SCCU3:1e-06,FLCK18:1e-06)100:1e-06)100:1e-06)100:0.00501082)100:1e-06)100:0.0035174)100:1.07295e-05)100:1e-06)100:1e-06)100:0.00242203)100:1e-06)100:1e-06)100:1e-06)100:0.00252068)100:1e-06)100:1e-06)100:1e-06)100:1e-06);"
1425,28500000,28600000,9.0,25.0,"(NI:0.0259849,reference:1e-06,(FLSA185:1e-06,(BJSL25:1e-06,(BJSB3:1e-06,(FLSF54:1e-06,((BJVL19:1e-06,(TXMD3:1e-06,(MXGT4:1e-06,FLAB109:1e-06)100:1e-06)100:0.00419912)100:0.00180161,(FLBA140:1e-06,(FLWO6:1e-06,(MXED8:1e-06,(BZBB1:1e-06,(TXGR3:1e-06,(DO:0.00616654,(CUVN10:1e-06,(HNDA09:1e-06,(CUCA4:1e-06,(CUSV6:1e-06,(CRL0030:1e-06,(CRL0001:1e-06,(MXSA3017:1e-06,(SCCU3:1e-06,FLCK18:1e-06)100:1e-06)100:1e-06)100:0.00497583)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00347154)100:2.91735e-05)100:0.00237006)100:1e-06)100:1e-06)100:1e-06)100:0.00207635)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.036539);"
1426,28520000,28620000,9.0,24.0,"(NI:0.0257554,reference:1e-06,(FLSA185:1e-06,(BJSL25:1e-06,(BJSB3:1e-06,((BJVL19:1e-06,(TXMD3:1e-06,(FLAB109:1e-06,MXGT4:1e-06)100:1e-06)100:0.00809628)100:1e-06,(FLSF54:1e-06,(TXGR3:1e-06,(FLWO6:1e-06,(MXED8:1e-06,(BZBB1:1e-06,(DO:0.00585626,(CUVN10:1e-06,(HNDA09:1e-06,(CUSV6:1e-06,(CUCA4:1e-06,(CRL0001:1e-06,(CRL0030:1e-06,(MXSA3017:1e-06,(FLCK18:1e-06,SCCU3:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00444492)100:1e-06)100:0.00445684)100:0.000694336)100:0.00221739)100:0.00232239)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.0246115);"
1427,28540000,28640000,25.0,36.0,"(reference:0.0119547,(TXWV2:1e-06,FLSF33:0.00499138)100:9.67173e-05,((NI:1e-06,HE:1e-06)100:0.0156408,(AR:1e-06,(CH:0.0060113,(FLSA185:1e-06,(BJSB3:1e-06,(BJSL25:1e-06,((BJVL19:1e-06,(TXMD3:1e-06,(EN:1e-06,(FLAB109:1e-06,(FLBA140:1e-06,(MXGT4:0.00168372,(DU:0.00192181,DO:1e-06)100:1e-06)100:0.0012498)100:1e-06)100:1e-06)100:0.000323815)100:0.00280049)100:1e-06,((CUVN10:1e-06,(HNDA09:1e-06,(CRL0030:1e-06,(MXSA3017:1e-06,CRL0001:1e-06)100:0.00240884)100:1e-06)100:1e-06)100:0.00360801,((TXGR3:1e-06,(LALC2:1e-06,(FLCK18:1e-06,SCCU3:1e-06)100:1e-06)100:0.00146296)100:1e-06,(BZBB1:1e-06,(MXED8:1e-06,(FLMO62:1e-06,(CUSV6:0.00189475,(CUCA4:1e-06,(FLCK216:1e-06,(FLSF47:1e-06,(FLWO6:1e-06,FLSF54:0.00174838)100:1e-06)100:1e-06)100:1e-06)100:0.00175623)100:0.00116597)100:0.001174)100:1e-06)100:1e-06)100:0.00214954)100:0.0010872)100:1e-06)100:1e-06)100:1e-06)100:0.00559808)100:0.00286713)100:1e-06)100:0.00196046);"
1428,28560000,28660000,38.0,36.0,"(reference:0.00940379,((NI:1e-06,HE:1e-06)100:0.0163979,(EN:1e-06,(AR:1e-06,CH:0.00582321)100:1e-06)100:1e-06)100:0.00120321,(DU:0.000940003,((DO:0.00149407,(TXWV2:1e-06,FLSF33:1e-06)100:0.00655782)100:1e-06,((CRL0001:1e-06,(MXSA3017:1e-06,(HNDA09:1e-06,(CUVN10:1e-06,CRL0030:0.00200071)100:1e-06)100:1e-06)100:0.000989033)100:0.0019773,(MXGT4:0.00104806,(FLBA140:1e-06,(BJVL19:1e-06,(FLAB109:1e-06,(BJSL25:1e-06,(BZBB1:1e-06,((LALC2:1e-06,(TXMD3:1e-06,(FLSA185:1e-06,(TXGR3:1e-06,(BJSB3:1e-06,(FLCK18:1e-06,SCCU3:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.000877256)100:1e-06)100:1e-06,(MXED8:1e-06,(FLMO62:1e-06,(CUSV6:0.00182364,(CUCA4:0.00118529,(FLCK216:1e-06,(FLWO6:0.00096405,(FLSF54:0.000797823,FLSF47:1e-06)100:1e-06)100:1.18519e-05)100:1e-06)100:0.000803449)100:0.000815136)100:0.000817882)100:1e-06)100:1e-06)100:0.00136064)100:1e-06)100:1e-06)100:1e-06)100:0.00135559)100:1e-06)100:0.00366933)100:0.00250317)100:0.001402);"
1429,28580000,28680000,39.0,36.0,"(reference:0.00962327,(EN:1e-06,((NI:1e-06,HE:1e-06)100:0.0169101,(AR:1e-06,CH:0.00595062)100:1e-06)100:1e-06)100:0.00123047,(DU:0.000952985,((FLSF33:1e-06,TXWV2:1e-06)100:0.00922688,(DO:0.000972948,(BJSL25:1e-06,(TXMD3:1e-06,(MXED8:1e-06,(BJVL19:1e-06,(FLAB109:1e-06,(FLBA140:1e-06,(FLCK18:1e-06,(BJSB3:1e-06,((CUVN10:1e-06,(CRL0030:0.00240758,(MXSA3017:1e-06,(HNDA09:1e-06,CRL0001:0.000891581)100:1e-06)100:1e-06)100:1e-06)100:0.00118536,((LALC2:1e-06,(BZBB1:1e-06,(SCCU3:1e-06,TXGR3:1e-06)100:1e-06)100:1e-06)100:1e-06,(FLMO62:1e-06,((CUCA4:0.00121007,(CUSV6:1e-06,MXGT4:0.00108667)100:0.0010326)100:5.35951e-05,(FLSA185:1e-06,(FLCK216:1e-06,(FLSF47:1e-06,(FLWO6:0.00118607,FLSF54:0.000920991)100:1e-06)100:4.61823e-05)100:0.000945831)100:1.79605e-05)100:0.000990082)100:0.000994303)100:0.000906287)100:0.0021863)100:2.09507e-05)100:7.81396e-05)100:1e-06)100:1e-06)100:0.00135679)100:1e-06)100:1e-06)100:0.00597765)100:1e-06)100:0.00258811)100:0.00144532);"
1430,28600000,28700000,37.0,36.0,"(reference:0.0105474,(EN:1e-06,((CH:0.00594436,AR:1e-06)100:1e-06,(NI:1e-06,HE:1e-06)100:0.0158704)100:1e-06)100:0.00118664,(DU:0.000956236,((DO:0.000970693,(TXWV2:1e-06,FLSF33:1e-06)100:0.00925513)100:1e-06,(FLBA140:1e-06,(BJSL25:1e-06,(TXMD3:1e-06,(BJVL19:1e-06,(FLAB109:1e-06,(FLCK18:1e-06,(MXED8:1e-06,(BJSB3:1e-06,((CUVN10:1e-06,(CRL0030:0.00240409,(MXSA3017:1e-06,(HNDA09:1e-06,CRL0001:0.000874538)100:1.37743e-05)100:3.45907e-06)100:1e-06)100:0.00118585,(FLSA185:1e-06,((LALC2:1e-06,(BZBB1:1e-06,(TXGR3:1e-06,SCCU3:1e-06)100:1e-06)100:1e-06)100:1e-06,(FLMO62:1e-06,((MXGT4:0.00108472,CUSV6:1e-06)100:0.00108766,((CUCA4:0.00120879,FLCK216:1e-06)100:1e-06,(FLSF47:1e-06,(FLWO6:0.00118377,FLSF54:0.000932078)100:2.1531e-06)100:3.22301e-05)100:0.000964888)100:0.000985898)100:0.000987139)100:0.000483689)100:0.000421882)100:1.3375e-05)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00360012)100:1e-06)100:0.00528988)100:1e-06)100:0.00226535)100:0.00121359);"
1431,28620000,28720000,41.0,36.0,"(reference:0.00940617,(NI:1e-06,HE:1e-06)100:0.0156186,((EN:1e-06,(CH:0.00545819,AR:1e-06)100:1e-06)100:0.00292074,(DU:0.000961447,((DO:0.000972117,(FLSF33:1e-06,TXWV2:1e-06)100:0.00929729)100:1e-06,(FLBA140:1e-06,(MXGT4:0.00164653,(HNDA09:1e-06,(FLAB109:1e-06,(BJVL19:1e-06,(BJSL25:1e-06,(TXMD3:1e-06,(MXED8:1e-06,(FLCK18:1e-06,(BJSB3:1e-06,((CUVN10:1e-06,(CRL0030:0.00193521,(CRL0001:0.00089188,MXSA3017:1e-06)100:1e-06)100:1e-06)100:0.00195156,(BZBB1:1e-06,(TXGR3:1e-06,((LALC2:1e-06,SCCU3:1e-06)100:1e-06,(FLSA185:1e-06,(FLMO62:1e-06,(CUSV6:0.0020439,(CUCA4:0.00120896,(FLCK216:1e-06,(FLWO6:0.00118507,(FLSF47:1e-06,FLSF54:0.000875215)100:1e-06)100:3.66636e-05)100:1e-06)100:0.000907184)100:0.000917846)100:0.000447953)100:0.000396703)100:0.00042704)100:0.000313829)100:0.000726092)100:0.00158096)100:1e-06)100:1e-06)100:0.00137372)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.0006828)100:0.00407364)100:1e-06)100:0.0019429)100:0.000982836)100:0.00151843);"
1432,28640000,28740000,25.0,36.0,"(reference:0.00502031,(NI:1e-06,HE:1e-06)100:0.0168392,(CH:0.00231606,(DU:1e-06,((AR:0.00377529,EN:1e-06)100:1e-06,((DO:0.00195106,(FLWO6:1e-06,FLSF33:0.00865627)100:1e-06)100:1e-06,(FLBA140:1e-06,(TXWV2:1e-06,(BJSL25:1e-06,(TXMD3:1e-06,(BJVL19:1e-06,(FLSF54:1e-06,(CUCA4:0.00192173,(FLSF47:1e-06,(FLAB109:1e-06,(BZBB1:1e-06,(MXED8:1e-06,(BJSB3:1e-06,(MXGT4:1e-06,((HNDA09:1e-06,(FLCK216:1e-06,(MXSA3017:1e-06,CRL0030:0.00258725)100:0.000689445)100:1.98776e-05)100:0.000575445,(TXGR3:1e-06,(CUSV6:1e-06,(CUVN10:1e-06,(FLCK18:1e-06,(CRL0001:1e-06,(LALC2:1e-06,(SCCU3:1e-06,(FLMO62:1e-06,FLSA185:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00156928)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00043941)100:0.00493052)100:1e-06)100:1e-06)100:1e-06)100:0.00787825)100:1e-06)100:1e-06)100:0.00372002)100:1e-06)100:1e-06)100:0.00229619);"
1433,28660000,28760000,17.0,35.0,"(HE:0.0115805,reference:0.00365279,(CH:1e-06,((FLBA140:1e-06,(EN:1e-06,AR:1e-06)100:0.00567465)100:0.00556851,((DU:1e-06,DO:1e-06)100:1e-06,(BJSL25:1e-06,(TXMD3:1e-06,(BJVL19:1e-06,(FLSF54:1e-06,(NI:1e-06,(TXGR3:1e-06,(HNDA09:1e-06,(MXED8:1e-06,(BJSB3:1e-06,(BZBB1:1e-06,(MXGT4:1e-06,((FLAB109:1e-06,(FLSF47:1e-06,(CUVN10:1e-06,(CUCA4:1e-06,(FLSF33:0.000698137,CUSV6:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00324747,((CRL0030:1e-06,MXSA3017:1e-06)100:0.00471093,(CRL0001:1e-06,(FLCK216:1e-06,(FLCK18:1e-06,(LALC2:1e-06,(SCCU3:1e-06,(FLSA185:1e-06,(FLWO6:1e-06,FLMO62:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00121336)100:1e-06)100:0.00340556)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00970487)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00857378)100:0.00859638)100:0.000279685)100:1e-06);"
1434,28680000,28780000,13.0,35.0,"(CH:1e-06,reference:0.00280472,(HE:0.011028,((FLBA140:1e-06,(EN:1e-06,AR:1e-06)100:0.00553666)100:0.0055142,(DU:1e-06,(DO:1e-06,(CUSV6:1e-06,(CUCA4:1e-06,(NI:0.000799967,(FLSF54:1e-06,(BJVL19:1e-06,(BJSB3:1e-06,((MXED8:1e-06,BJSL25:1e-06)100:1e-06,(TXMD3:1e-06,((MXGT4:1e-06,BZBB1:1e-06)100:1e-06,((HNDA09:1e-06,(CRL0030:1e-06,MXSA3017:1e-06)100:0.00563962)100:1e-06,(TXGR3:1e-06,(FLSF33:1e-06,(CRL0001:1e-06,(FLSF47:1e-06,(CUVN10:1e-06,(FLAB109:1e-06,(FLCK216:1e-06,(FLCK18:1e-06,(LALC2:1e-06,(SCCU3:1e-06,(FLSA185:1e-06,(FLWO6:1e-06,FLMO62:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.0018935)100:1e-06)100:0.00370423)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00622851)100:1e-06)100:0.00622032)100:0.00017411)100:1e-06);"
1435,28700000,28800000,13.0,35.0,"(CH:1e-06,reference:0.00280472,(HE:0.011028,((FLBA140:1e-06,(EN:1e-06,AR:1e-06)100:0.00553666)100:0.0055142,(DU:1e-06,(DO:1e-06,(CUSV6:1e-06,(CUCA4:1e-06,(NI:0.000799967,(FLSF54:1e-06,(BJVL19:1e-06,(BJSB3:1e-06,((MXED8:1e-06,BJSL25:1e-06)100:1e-06,(TXMD3:1e-06,((MXGT4:1e-06,BZBB1:1e-06)100:1e-06,((HNDA09:1e-06,(CRL0030:1e-06,MXSA3017:1e-06)100:0.00563962)100:1e-06,(TXGR3:1e-06,(FLSF33:1e-06,(CRL0001:1e-06,(FLSF47:1e-06,(CUVN10:1e-06,(FLAB109:1e-06,(FLCK216:1e-06,(FLCK18:1e-06,(LALC2:1e-06,(SCCU3:1e-06,(FLSA185:1e-06,(FLWO6:1e-06,FLMO62:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.0018935)100:1e-06)100:0.00370423)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00622851)100:1e-06)100:0.00622032)100:0.00017411)100:1e-06);"
1436,28720000,28820000,9.0,33.0,"(reference:1e-06,(HE:0.0111951,CH:1e-06)100:1e-06,((FLSA185:1e-06,EN:0.00549102)100:1e-06,(FLBA140:1e-06,(AR:1e-06,((DO:1e-06,DU:1e-06)100:1e-06,(CUSV6:1e-06,(CUCA4:1e-06,((LALC2:1e-06,(FLSF54:1e-06,(FLCK18:1e-06,(FLCK216:1e-06,(FLWO6:1e-06,FLMO62:1e-06)100:0.00552224)100:1e-06)100:1e-06)100:1e-06)100:1e-06,((CRL0030:1e-06,MXSA3017:1e-06)100:0.00551264,(BJSB3:1e-06,((CUVN10:1e-06,(BJSL25:1e-06,(FLSF47:1e-06,(FLAB109:1e-06,BJVL19:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06,(FLSF33:1e-06,((MXGT4:1e-06,(TXMD3:1e-06,TXGR3:1e-06)100:1e-06)100:1e-06,(CRL0001:1e-06,(MXED8:1e-06,(HNDA09:1e-06,BZBB1:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00552426)100:1e-06)100:1e-06)100:0.00550286)100:1e-06)100:1e-06)100:1e-06);"
1437,28740000,28840000,7.0,5.0,"(DU:1e-06,reference:0.0962684,(DO:1e-06,(HE:1e-06,NI:1e-06)100:0.0568995)100:0.00829332);"
1438,28760000,28860000,11.0,11.0,"(DU:1e-06,reference:0.0921324,(DO:1e-06,((HE:1e-06,NI:1e-06)100:0.0491814,((LALC2:1e-06,FLCK18:0.0102442)100:1e-06,(FLWO6:0.0122627,(FLSF33:1e-06,(FLBA140:1e-06,FLSF47:1e-06)100:1e-06)100:0.0289093)100:1e-06)100:0.00377514)100:0.00777425)100:0.00853677);"
1439,28780000,28880000,11.0,15.0,"(reference:0.0235747,(DU:1e-06,(DO:1e-06,(HE:1e-06,NI:1e-06)100:0.0565134)100:0.00859722)100:0.0652016,((BJVL19:1e-06,(MXED8:1e-06,(CUSV6:1e-06,FLAB109:1e-06)100:1e-06)100:1e-06)100:0.0276742,((FLCK18:0.0109155,LALC2:1e-06)100:1e-06,(FLWO6:0.0121608,(FLSF33:1e-06,(FLBA140:1e-06,FLSF47:1e-06)100:1e-06)100:0.0288609)100:1e-06)100:0.0878369)100:8.88481e-05);"
1440,28800000,28900000,11.0,15.0,"(reference:0.0235747,(DU:1e-06,(DO:1e-06,(HE:1e-06,NI:1e-06)100:0.0565134)100:0.00859722)100:0.0652016,((BJVL19:1e-06,(MXED8:1e-06,(CUSV6:1e-06,FLAB109:1e-06)100:1e-06)100:1e-06)100:0.0276742,((FLCK18:0.0109155,LALC2:1e-06)100:1e-06,(FLWO6:0.0121608,(FLSF33:1e-06,(FLBA140:1e-06,FLSF47:1e-06)100:1e-06)100:0.0288609)100:1e-06)100:0.0878369)100:8.88481e-05);"
1441,28820000,28920000,11.0,16.0,"(FLCK18:0.0100867,reference:0.0551696,(((FLSF54:1e-06,(FLWO6:0.00572729,LALC2:1e-06)100:1e-06)100:1e-06,(DU:1e-06,(DO:1e-06,(NI:1e-06,HE:1e-06)100:0.0558387)100:0.00932454)100:0.0291923)100:1e-06,(BJVL19:1e-06,((MXED8:1e-06,CUSV6:1e-06)100:1e-06,(FLAB109:1e-06,(FLSF33:1e-06,(FLSF47:1e-06,FLBA140:1e-06)100:1e-06)100:0.0128098)100:1e-06)100:1e-06)100:1e-06)100:1e-06);"
1442,28840000,28940000,4.0,12.0,
1443,28860000,28960000,0.0,9.0,
1444,28880000,28980000,1.0,8.0,
1445,28900000,29000000,2.0,14.0,
1446,28920000,29020000,2.0,11.0,
1447,28940000,29040000,2.0,11.0,
1448,28960000,29060000,3.0,12.0,
1449,28980000,29080000,2.0,15.0,
1450,29000000,29100000,1.0,11.0,
1451,29020000,29120000,3.0,15.0,
1452,29040000,29140000,3.0,19.0,
1453,29060000,29160000,5.0,19.0,"(reference:0.0318424,(TXMD3:1e-06,(HNDA09:1e-06,((CH:0.040668,MXGT4:1e-06)100:1e-06,(CUSV6:1e-06,CRL0001:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00641214,(MXED8:1e-06,(FLSF33:1e-06,(NI:1e-06,(BJSB3:1e-06,(BJVL19:1e-06,(FLBA140:1e-06,(LALC2:1e-06,(BJSL25:1e-06,(FLAB109:1e-06,(FLSF54:1e-06,(AR:0.0116939,HE:1e-06)100:0.000397049)100:1e-06)100:0.00626829)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.0101307);"
1454,29080000,29180000,8.0,22.0,"(DU:1e-06,reference:1e-06,(DO:1e-06,(MXSA3017:0.0216392,(CUSV6:1e-06,(CH:0.0358532,(CRL0001:1e-06,(TXMD3:1e-06,(HNDA09:1e-06,(MXGT4:1e-06,(FLBA140:1e-06,(BJVL19:1e-06,(BJSB3:1e-06,((FLAB109:1e-06,LALC2:1e-06)100:1e-06,(FLSF54:1e-06,(BJSL25:1e-06,(AR:0.00804385,(FLSF33:1e-06,(MXED8:1e-06,(NI:1e-06,HE:1e-06)100:0.00324768)100:1e-06)100:0.0101102)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00871618)100:0.00970393)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.0292915)100:1e-06)100:1e-06);"
1455,29100000,29200000,8.0,22.0,"(DU:1e-06,reference:1e-06,(MXSA3017:0.0241914,(CH:0.0422606,(CUSV6:1e-06,(CRL0001:1e-06,(HNDA09:1e-06,(TXMD3:1e-06,(MXGT4:1e-06,(BJSB3:1e-06,(FLBA140:1e-06,(FLSF33:1e-06,(BJVL19:1e-06,(FLCK216:1e-06,(BZBB1:1e-06,(FLSF54:1e-06,(BJSL25:1e-06,((DO:1e-06,AR:0.000166773)100:0.00749866,(MXED8:1e-06,(HE:1e-06,NI:1e-06)100:0.00266663)100:0.0129502)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00750644)100:0.0059223)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.0345867)100:1e-06);"
1456,29120000,29220000,9.0,25.0,"(DU:1e-06,reference:0.0107638,((EN:1e-06,MXSA3017:0.0121549)100:0.00606165,(DO:1e-06,(AR:0.00441627,(((MXGT4:1e-06,CH:0.0193167)100:1e-06,(FLBA140:1e-06,(TXMD3:1e-06,(HNDA09:1e-06,(CRL0001:1e-06,CUSV6:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.005739)100:1e-06,(FLMO62:1e-06,(TXGR3:1e-06,(BJSB3:1e-06,(BJVL19:1e-06,(FLCK216:1e-06,(BZBB1:1e-06,(FLSF33:1e-06,((FLSF54:1e-06,BJSL25:1e-06)100:1e-06,(MXED8:1e-06,(NI:1e-06,HE:1e-06)100:0.00999431)100:0.0116642)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00621975)100:0.0107976)100:1e-06)100:1e-06)100:1e-06);"
1457,29140000,29240000,11.0,29.0,"(DU:1e-06,reference:0.0176348,((EN:1e-06,MXSA3017:0.00934494)100:0.0046675,(DO:1e-06,(AR:0.00435621,((CH:0.0190508,(FLAB109:1e-06,(CRL0030:1e-06,(CRL0001:1e-06,(CUSV6:1e-06,(HNDA09:1e-06,(LALC2:1e-06,TXMD3:1e-06)100:0.000113689)100:1e-06)100:0.00290141)100:0.00548074)100:1e-06)100:0.000421744)100:1e-06,(BJSB3:1e-06,(MXGT4:1e-06,(FLMO62:1e-06,(BJVL19:1e-06,(FLCK216:1e-06,(BZBB1:1e-06,(TXGR3:1e-06,((BJSL25:1e-06,FLSF54:1e-06)100:1e-06,(FLSF33:1e-06,(FLBA140:1e-06,(CUVN10:1e-06,(MXED8:1e-06,(NI:1e-06,HE:1e-06)100:0.0091683)100:0.0116902)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00738173)100:0.00563768)100:1e-06)100:1e-06)100:1e-06);"
1458,29160000,29260000,8.0,29.0,"(DU:1e-06,reference:0.00630344,((EN:1e-06,MXSA3017:0.00930188)100:0.00466452,((FLAB109:1e-06,(CRL0030:1e-06,(CRL0001:1e-06,(HNDA09:1e-06,(CUSV6:1e-06,(TXMD3:1e-06,LALC2:1e-06)100:0.000424368)100:0.00350258)100:1e-06)100:0.00546218)100:1e-06)100:0.000866609,(DO:1e-06,(AR:0.00435229,((HE:1e-06,NI:1e-06)100:0.030585,(MXGT4:1e-06,(BJSB3:1e-06,(BJSL25:1e-06,(FLMO62:1e-06,(FLCK216:1e-06,(FLSF54:1e-06,(BJVL19:1e-06,(BZBB1:1e-06,(FLSF33:1e-06,(CUVN10:1e-06,(TXGR3:1e-06,(FLBA140:1e-06,(MXED8:0.0118258,CH:0.00461129)100:3.73196e-05)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00425552)100:0.00124168)100:1e-06)100:0.00157954)100:1e-06)100:1e-06);"
1459,29180000,29280000,5.0,29.0,"(reference:0.012121,(CRL0030:1e-06,(CRL0001:1e-06,((HNDA09:1e-06,CUSV6:1e-06)100:1e-06,(LALC2:1e-06,TXMD3:1e-06)100:0.00390221)100:1e-06)100:0.00207155)100:0.0042153,((FLAB109:1e-06,(EN:1e-06,MXSA3017:0.00756591)100:0.0037803)100:1e-06,(FLSF47:1e-06,(FLSF54:1e-06,(MXED8:0.0115848,(FLCK216:1e-06,(MXGT4:1e-06,(BZBB1:1e-06,(BJVL19:1e-06,(AR:0.00544908,(NI:0.0220694,(CH:1e-06,(DO:1e-06,(DU:1e-06,(BJSL25:1e-06,(BJSB3:1e-06,(FLMO62:1e-06,(TXGR3:1e-06,(FLSF33:1e-06,(FLBA140:1e-06,CUVN10:1e-06)100:1e-06)100:1e-06)100:0.00209897)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.000156674)100:1e-06)100:1e-06)100:1e-06)100:1.25671e-06)100:0.000202541)100:1e-06)100:1e-06)100:1e-06);"
1460,29200000,29300000,5.0,27.0,"(reference:0.0123144,(EN:1e-06,MXSA3017:0.00757704)100:0.0037905,((FLAB109:1e-06,(CRL0030:1e-06,(CRL0001:1e-06,(HNDA09:1e-06,(CUSV6:1e-06,(LALC2:1e-06,TXMD3:1e-06)100:0.000353276)100:0.00355236)100:1e-06)100:0.00507312)100:0.00124096)100:1e-06,(FLSF54:1e-06,(FLSF47:1e-06,(NI:0.0221454,(AR:0.00546908,(FLCK216:1e-06,(DU:1e-06,(DO:1e-06,(BJSL25:1e-06,(BJSB3:1e-06,(MXGT4:1e-06,(BJVL19:1e-06,(CH:1e-06,(FLMO62:1e-06,(TXGR3:1e-06,(CUVN10:1e-06,(FLBA140:1e-06,FLSF33:1e-06)100:1e-06)100:1e-06)100:0.00314148)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06);"
1461,29220000,29320000,5.0,32.0,"(HNDA09:1e-06,reference:0.00819238,(BJVL19:1e-06,(MXED8:1e-06,(FLSA185:1e-06,(FLCK18:1e-06,(MXGT4:1e-06,(CUSV6:1e-06,(CH:0.0265528,(HE:0.0543837,(AR:1e-06,(DU:1e-06,(FLCK216:1e-06,(CUCA4:1e-06,(BJSB3:1e-06,(EN:1e-06,(DO:1e-06,(CUVN10:1e-06,(FLSF54:1e-06,(CRL0001:1e-06,(FLMO62:1e-06,(TXGR3:1e-06,(FLBA140:1e-06,(FLSF33:1e-06,(BZBB1:1e-06,(BJSL25:1e-06,(FLSF47:1e-06,(FLAB109:1e-06,(CRL0030:1e-06,(MXSA3017:1e-06,(LALC2:1e-06,TXMD3:1e-06)100:0.00626144)100:1e-06)100:1e-06)100:0.000464386)100:1e-06)100:1e-06)100:0.00272549)100:0.00320615)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00899566)100:1e-06)100:1e-06)100:0.000713875)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06);"
